id,payment_id,currency,phase,status,purchase_ts,filed_at,respond_by,avs_match,cvv_match,device_fingerprint_known,delivery_confirmed,prior_order_count,prior_dispute_count,ip_geo_billing_distance_km,days_between_purchase_and_dispute,amount,checkout_hour_of_day,card_network,customer_communication_log,reason_code,won_if_contested
dsp_009724,pay_009724,INR,chargeback,open,2025-03-12 04:47:36.431962967,2025-03-29 18:19:28.044330784,2025-04-05 18:19:28.044330784,False,False,False,False,4,1,6775.585098569826,18.635765228029335,7894.081111762796,15,Visa,This charge needs to be looked into. This does not match any purchase I remember making. Let me know.,VISA_83,False
dsp_009725,pay_009725,INR,chargeback,open,2025-08-02 09:10:42.462306393,2025-08-09 02:37:20.694291369,2025-08-16 02:37:20.694291369,False,False,False,True,2,4,6913.681872452689,6.735797531205442,2080.262252021051,8,Amex,I need to report an issue with a recent charge. I don't recall approving this purchase. A family member sometimes has access to my card. Please refund me.,VISA_83,False
dsp_009726,pay_009726,INR,chargeback,open,2024-06-21 23:33:16.028772549,2024-06-30 12:02:45.440089422,2024-07-07 12:02:45.440089422,False,False,False,False,5,1,6600.393541876788,9.637733820779076,1860.8629938640147,22,Visa,This charge needs to be looked into. I don't recall approving this purchase. I appreciate your help resolving this quickly.,MC_4837,False
dsp_009727,pay_009727,INR,chargeback,open,2024-06-29 12:07:14.504783183,2024-07-11 17:47:46.719075393,2024-07-18 17:47:46.719075393,True,True,True,True,10,4,2442.0431414508885,11.970274794747105,2298.209129822896,16,Mastercard,This charge needs to be looked into. I did not authorize this transaction. Thank you for looking into this matter.,VISA_83,False
dsp_009728,pay_009728,INR,chargeback,open,2025-03-13 04:02:09.900314566,2025-03-24 17:17:19.848002012,2025-03-31 17:17:19.848002012,True,True,True,False,10,5,2656.7455772588996,14.515445529447918,22540.74365417905,15,Amex,i do not recognize this charge on my statement. this does not match any purchase i remember making. i appreciate your help resolving this quickly.,MC_4837,True
dsp_009729,pay_009729,INR,chargeback,open,2025-11-07 17:07:23.895704622,2025-11-11 03:16:29.767085788,2025-11-18 03:16:29.767085788,False,False,False,False,4,1,6717.476765578126,3.889714511399926,11274.026772952737,8,Amex,I do not recognize this charge on my statement. Someone must have used my card without my permission. My card may have been compromised recently. Please refund me.,MC_4837,False
dsp_009730,pay_009730,INR,chargeback,open,2024-08-02 21:02:34.012001158,2024-09-11 05:03:34.603759002,2024-09-18 05:03:34.603759002,True,True,True,False,5,0,1329.7619836517238,38.93024540325435,4495.592328826965,14,RuPay,This charge needs to be looked into. This does not match any purchase I remember making. Fix this.,VISA_83,False
dsp_009731,pay_009731,INR,chargeback,open,2024-09-28 06:19:14.090150444,2024-10-08 01:41:55.131667900,2024-10-15 01:41:55.131667900,True,True,True,False,12,3,1124.3998178619668,10.808736740602193,3208.0060096344955,4,RuPay,This charge needs to be looked into. I did not authorize this transaction. Fix this.,MC_4837,False
dsp_009732,pay_009732,INR,chargeback,open,2025-12-16 04:47:58.017241694,2025-12-30 17:03:56.333564080,2026-01-06 17:03:56.333564080,False,False,False,True,3,1,5792.117165448197,17.38224784174517,2600.5975108918524,12,Amex,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I have already contacted my bank about this. Let me know.,MC_4837,False
dsp_009733,pay_009733,INR,chargeback,open,2024-05-06 21:07:08.453166936,2024-05-18 10:06:58.657314711,2024-05-25 10:06:58.657314711,True,True,False,True,13,3,2746.6700191739374,8.583354330923036,1683.113037306544,2,Visa,I need to report an issue with a recent charge. I don't recall approving this purchase. Thank you for looking into this matter.,MC_4840,True
dsp_009734,pay_009734,INR,chargeback,open,2024-02-25 10:00:35.818290912,2024-02-27 21:39:21.185698941,2024-03-05 21:39:21.185698941,False,False,True,False,10,6,5364.924164595443,5.797423058507837,19563.067860968906,2,Visa,I am writing to dispute a transaction on my account. I did not authorize this transaction. I travel frequently and my account activity looks unusual to me. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_009735,pay_009735,INR,chargeback,open,2025-02-28 14:58:13.900284744,2025-03-09 19:07:20.477396748,2025-03-16 19:07:20.477396748,False,True,True,False,8,3,2018.3969183944582,7.958807192832485,4274.261665161563,12,Amex,I do not recognize this charge on my statement. This does not match any purchase I remember making. Fix this.,MC_4837,False
dsp_009736,pay_009736,INR,chargeback,open,2024-01-18 11:20:00.815732949,2024-01-30 13:08:16.791723522,2024-02-06 13:08:16.791723522,True,False,True,False,16,3,1093.9477141355908,14.950176622680534,9579.851229815822,3,Visa,This charge needs to be looked into. I don't recall approving this purchase. My card may have been compromised recently. Fix this.,MC_4837,True
dsp_009737,pay_009737,INR,chargeback,open,2024-05-09 21:53:10.451144166,2024-05-14 01:05:47.926500405,2024-05-21 01:05:47.926500405,False,False,True,False,1,2,6859.519957225574,2.991310043597869,2720.5208933441004,7,Amex,"I do not recognize this charge on my statement. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Let me know. Also, my delivery address recently changed.",MC_4837,False
dsp_009738,pay_009738,INR,chargeback,open,2025-03-23 23:46:28.712392636,2025-04-02 11:46:40.560689996,2025-04-09 11:46:40.560689996,True,True,True,True,7,4,3110.7759251248654,11.947810015434568,10006.869958715495,16,RuPay,I do not recognize this charge on my statement. I don't recall approving this purchase. I have already contacted my bank about this. Please refund me.,MC_4837,False
dsp_009739,pay_009739,INR,chargeback,open,2025-04-19 20:22:27.422206438,2025-05-08 03:17:24.268064187,2025-05-15 03:17:24.268064187,False,False,False,True,10,2,4675.462957819729,15.700269736348893,6274.936606650943,22,Amex,?,AMEX_FR2,False
dsp_009740,pay_009740,INR,chargeback,open,2025-01-02 12:08:53.930079127,2025-01-05 06:47:25.573952612,2025-01-12 06:47:25.573952612,True,True,True,True,2,3,469.17104070834836,1.5090005653147849,11861.527066542423,3,Mastercard,?,MC_4837,False
dsp_009741,pay_009741,INR,chargeback,open,2024-10-03 07:09:58.459837478,2024-10-11 07:57:13.166280725,2024-10-18 07:57:13.166280725,False,False,False,True,6,1,5083.375284634326,8.438704707164696,94049.14740472792,14,RuPay,I need to report an issue with a recent charge. This does not match any purchase I remember making. I have already contacted my bank about this. Let me know.,AMEX_FR2,False
dsp_009742,pay_009742,INR,chargeback,open,2025-02-18 20:41:39.331714341,2025-02-26 20:41:19.650696814,2025-03-05 20:41:19.650696814,True,True,True,False,12,3,1011.4923760327123,11.542601011880745,1971.0195414155596,21,Visa,I do not recognize this charge on my statement. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Please refund me.,VISA_83,False
dsp_009743,pay_009743,INR,chargeback,open,2025-04-08 05:42:20.924691716,2025-04-30 14:54:04.452167243,2025-05-07 14:54:04.452167243,True,True,True,False,12,1,3060.702195838497,21.816821923500985,2035.4027209728606,1,Mastercard,I do not recognize this charge on my statement. I don't recall approving this purchase. A family member sometimes has access to my card. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_009744,pay_009744,INR,chargeback,open,2025-08-01 12:10:11.135710997,2025-08-04 11:55:01.321695188,2025-08-11 11:55:01.321695188,False,False,False,True,9,0,6633.199649200435,3.700337709596671,14057.213771968707,15,Visa,I do not recognize this charge on my statement. Someone must have used my card without my permission. Please investigate and let me know what you find. Thank you.,MC_4837,False
dsp_009745,pay_009745,INR,chargeback,open,2025-07-24 18:44:03.521278184,2025-08-12 09:28:46.374043263,2025-08-19 09:28:46.374043263,False,True,True,False,7,1,1620.5341098938477,21.75666963303379,1000.9314386400761,17,RuPay,I need to report an issue with a recent charge. I did not authorize this transaction. Please investigate and let me know what you find. Thank you.,VISA_83,False
dsp_009746,pay_009746,INR,chargeback,open,2025-04-23 15:45:26.021153871,2025-04-25 07:48:21.078995799,2025-05-02 07:48:21.078995799,False,False,True,False,7,1,6448.517731466162,0.0,10426.916913027067,11,Mastercard,This charge needs to be looked into. I did not authorize this transaction. Please invstigate and let me know what you find. Thank you.,MC_4837,False
dsp_009747,pay_009747,INR,chargeback,open,2025-10-05 20:20:20.537476393,2025-10-29 11:52:59.667410258,2025-11-05 11:52:59.667410258,True,True,True,False,11,4,1024.8347072097586,23.79497662612559,2402.1733736446745,18,Visa,I need to report an issue with a recent charge. Someone must have used my card without my permission. My card may have been compromised recently. I appreciate your help resolving this quickly.,MC_4837,False
dsp_009748,pay_009748,INR,chargeback,open,2025-08-26 09:04:34.975663809,2025-09-07 05:57:11.093748165,2025-09-14 05:57:11.093748165,True,True,True,True,11,0,3346.883790922694,6.76491039966167,3683.8276366665896,20,Visa,This charge needs to be looked into. This does not match any purchase I remember making. I have already contacted my bank about this. Please refund me.,MC_4840,False
dsp_009749,pay_009749,INR,chargeback,open,2024-04-05 22:29:27.679221620,2024-04-18 23:10:45.189334703,2024-04-25 23:10:45.189334703,False,False,False,True,0,4,4928.213578699609,14.385047947342873,17618.37882240566,9,RuPay,I am writing to dispute a transaction on my account. I don't recall approving this purchase. I appreciate your help resolving this quickly.,VISA_83,False
dsp_009750,pay_009750,INR,chargeback,open,2025-11-19 19:25:14.685851259,2025-12-01 10:20:18.581222684,2025-12-08 10:20:18.581222684,True,False,False,False,2,1,7187.059116947423,11.799422339841858,9368.090953387036,21,Amex,I do not recognize this charge on my statement. I did not authorize this transaction. Fix this.,VISA_83,False
dsp_009751,pay_009751,INR,chargeback,open,2025-10-04 01:18:25.142593193,2025-10-11 22:28:50.361986423,2025-10-18 22:28:50.361986423,False,False,True,True,10,0,3981.898610351942,9.700000927958893,8117.581125695704,18,Mastercard,I need to report an issue with a recent charge. This does not match any purchase I remember making. I have already contacted my bank about this. I appreciate your help resolving this quickly.,AMEX_FR2,True
dsp_009752,pay_009752,INR,chargeback,open,2024-08-19 01:37:17.982831167,2024-08-30 04:53:15.642653893,2024-09-06 04:53:15.642653893,True,True,True,False,8,1,1212.268550613434,12.464734939153045,1324.702246171702,13,RuPay,I need to report an issue with a recent charge. I don't recall approving this purchase. A family member sometimes has access to my card. Fix this.,MC_4840,True
dsp_009753,pay_009753,INR,chargeback,open,2024-01-15 12:47:12.312706709,2024-02-02 15:26:08.394358184,2024-02-09 15:26:08.394358184,True,True,True,False,14,4,2635.869291116046,17.549312313335445,1163.931885918366,15,RuPay,I do not recognize this charge on my statement. I did not authorize this transaction. A family member sometimes has access to my card. Thank you for looking into this matter.,MC_4837,True
dsp_009754,pay_009754,INR,chargeback,open,2025-03-10 20:42:15.695939548,2025-03-11 18:23:12.800420182,2025-03-18 18:23:12.800420182,False,False,True,False,10,2,3811.4479975328995,1.4774974450003913,16590.372688971143,3,Visa,I do not recognize this charge on my statement. I don't recall approving this purchase. I have already contacted my bank about this. Fix this.,MC_4840,False
dsp_009755,pay_009755,INR,chargeback,open,2024-11-11 15:51:20.621704268,2024-12-02 04:04:25.909157789,2024-12-09 04:04:25.909157789,False,False,False,False,3,1,6351.121904426177,17.139206604131495,1806.0640719861356,9,RuPay,I am writing to dispute a transaction on my account. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_009756,pay_009756,INR,chargeback,open,2025-06-23 16:30:42.946158096,2025-06-29 02:14:21.172778355,2025-07-06 02:14:21.172778355,True,True,True,True,10,0,3851.9234780973957,4.452702754272574,8725.987219253233,13,Amex,I need to report an issue with a recent charge. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Fix this.,MC_4837,False
dsp_009757,pay_009757,INR,chargeback,open,2025-01-12 17:05:02.150552388,2025-01-13 10:12:26.230514592,2025-01-20 10:12:26.230514592,False,True,False,False,4,0,5699.153181271404,2.9284902608280197,14003.916730016825,20,Visa,This charge needs to be looked into. Someone must have used my card without my permission. Fix this.,MC_4840,False
dsp_009758,pay_009758,INR,chargeback,open,2024-02-25 01:45:16.996090898,2024-02-27 00:24:47.387806369,2024-03-05 00:24:47.387806369,False,False,False,True,8,1,5063.58603009563,2.1811564453414443,7060.066726961963,17,RuPay,I am writing to dispute a transaction on my account. I did not authorize this transaction. My card may have been comromised recently. Thank you for looking into this matter.,AMEX_FR2,False
dsp_009759,pay_009759,INR,chargeback,open,2024-06-25 04:11:55.039209095,2024-07-02 22:53:54.374723062,2024-07-09 22:53:54.374723062,True,False,True,False,21,1,1438.9980870321583,7.037773442188747,2364.9797017552655,21,RuPay,I do not recognize this charge on my statement. This does not match any purchase I remember making. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_009760,pay_009760,INR,chargeback,open,2025-09-27 10:00:37.821119152,2025-10-07 09:01:14.045056469,2025-10-14 09:01:14.045056469,False,False,False,False,9,5,3927.9163933743994,9.327391974541989,3714.0612700568454,17,RuPay,This charge needs to be looked into. I did not authorize this transactio. I have already contacted my bank about this. Fix this.,MC_4840,False
